KorDSS MEASUREMENT DATA FILE EXPORT,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
FILE CREATED:,4/16/21 16:44,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,TIME,SITE,DATA ID,GPS Latitude (),GPS Longitude (),Barometer (mmHg),Pressure (psi a),Depth (m),Vertical Position (m),ODO (% Sat),ODO (mg/L),Turbidity (FNU),TSS (mg/L),Cond (S/cm),Sp Cond (S/cm),Sal (psu),nLFCond (S/cm),TDS (mg/L),Temp (F),Resistivity (ohms-cm),Sigma-T (s t),Sigma (s),pH,pH (mV),ORP (mV),
5/27/20,12:02:40 PM,DL (deep),,47.17034,-95.16796,717.8,10.583,7.441,7.49,-0.1,-0.01,2.92,0,117.4,193.2,0.09,195.9,126,40,8516.4,0,0.1,,,,
5/27/20,12:02:42 PM,DL (deep),,47.17034,-95.16796,717.9,10.595,7.449,7.491,-0.1,-0.01,2.92,0,117.5,193.4,0.09,196,126,40,8510.6,0,0.1,,,,
5/27/20,12:02:44 PM,DL (deep),,47.17034,-95.16797,717.8,10.603,7.454,7.493,-0.1,-0.01,2.91,0,117.6,193.5,0.09,196.2,126,40,8503.4,0,0.1,,,,
5/27/20,12:02:46 PM,DL (deep),,47.17034,-95.16797,717.7,10.613,7.461,7.495,-0.1,-0.02,2.87,0,117.7,193.7,0.09,196.4,126,40,8495.5,0,0.1,,,,
5/27/20,12:02:48 PM,DL (deep),,47.17033,-95.16797,717.8,10.618,7.465,7.492,-0.1,-0.02,2.85,0,117.8,193.8,0.09,196.5,126,40,8488.2,0,0.1,,,,
5/27/20,12:02:50 PM,DL (deep),,47.17033,-95.16797,717.8,10.622,7.468,7.502,-0.1,-0.02,2.84,0,117.9,193.9,0.09,196.6,126,40,8484.6,0,0.1,,,,
5/27/20,12:02:52 PM,DL (deep),,47.17033,-95.16797,717.9,10.626,7.47,7.514,-0.1,-0.02,2.81,0,117.9,194,0.09,196.6,126,40,8483.2,0,0.1,,,,
5/27/20,12:02:54 PM,DL (deep),,47.17033,-95.16797,717.8,10.635,7.477,7.53,-0.1,-0.02,2.78,0,117.9,194,0.09,196.7,126,40,8482.5,0,0.1,,,,
5/27/20,12:02:56 PM,DL (deep),,47.17033,-95.16797,717.8,10.652,7.489,7.555,-0.1,-0.02,2.78,0,117.9,194,0.09,196.7,126,40,8482.5,0,0.1,,,,
5/27/20,12:02:58 PM,DL (deep),,47.17034,-95.16797,717.8,10.673,7.504,7.565,-0.1,-0.02,2.77,0,117.9,194,0.09,196.7,126,40,8481.8,0,0.1,,,,
5/27/20,12:03:00 PM,DL (deep),,47.17034,-95.16796,717.9,10.694,7.519,7.566,-0.1,-0.02,2.8,0,117.9,194,0.09,196.7,126,40,8480.3,0,0.1,,,,
5/27/20,12:03:02 PM,DL (deep),,47.17034,-95.16796,717.8,10.711,7.53,7.573,-0.1,-0.02,2.82,0,118,194.1,0.09,196.8,126,40,8478.2,0,0.1,,,,
5/27/20,12:03:04 PM,DL (deep),,47.17034,-95.16796,717.9,10.724,7.54,7.574,-0.1,-0.02,2.84,0,118,194.2,0.09,196.8,126,40,8475.3,0,0.1,,,,
5/27/20,12:03:06 PM,DL (deep),,47.17035,-95.16796,717.7,10.731,7.544,7.567,-0.2,-0.02,2.85,0,118,194.2,0.09,196.9,126,40,8471.7,0,0.1,,,,
5/27/20,12:03:08 PM,DL (deep),,47.17035,-95.16795,717.8,10.728,7.543,7.544,-0.2,-0.02,2.85,0,118.1,194.3,0.09,197,126,40,8468.8,0,0.1,,,,
5/27/20,12:03:10 PM,DL (deep),,47.17035,-95.16795,717.9,10.712,7.531,7.506,-0.2,-0.02,2.87,0,118.1,194.3,0.09,197,126,40,8467.4,0,0.1,,,,
5/27/20,12:03:12 PM,DL (deep),,47.17035,-95.16795,717.8,10.688,7.514,7.487,-0.2,-0.02,2.86,0,118.1,194.3,0.09,197,126,40,8467.4,0,0.1,,,,
5/27/20,12:03:14 PM,DL (deep),,47.17035,-95.16795,717.8,10.658,7.493,7.481,-0.2,-0.02,2.83,0,118.1,194.3,0.09,197,126,40,8471,0,0.1,,,,
5/27/20,12:03:16 PM,DL (deep),,47.17036,-95.16795,717.8,10.633,7.476,7.484,-0.2,-0.02,2.81,0,118,194.2,0.09,196.9,126,40,8473.1,0,0.1,,,,
5/27/20,12:03:18 PM,DL (deep),,47.17036,-95.16795,717.8,10.611,7.46,7.48,-0.2,-0.02,2.81,0,118,194.1,0.09,196.8,126,40,8476,0,0.1,,,,
5/27/20,12:03:20 PM,DL (deep),,47.17036,-95.16795,717.9,10.603,7.455,7.478,-0.2,-0.02,2.78,0,117.9,194.1,0.09,196.8,126,40,8479.6,0,0.1,,,,
5/27/20,12:03:22 PM,DL (deep),,47.17036,-95.16795,717.9,10.602,7.454,7.488,-0.2,-0.03,2.75,0,117.9,194,0.09,196.7,126,40,8483.9,0,0.1,,,,
5/27/20,12:03:24 PM,DL (deep),,47.17036,-95.16795,717.9,10.607,7.458,7.495,-0.2,-0.03,2.73,0,117.8,193.9,0.09,196.6,126,40,8486.8,0,0.1,,,,
5/27/20,12:03:26 PM,DL (deep),,47.17037,-95.16795,717.8,10.614,7.462,7.512,-0.2,-0.03,2.72,0,117.7,193.8,0.09,196.5,126,40,8492.6,0,0.1,,,,
5/27/20,12:03:28 PM,DL (deep),,47.17037,-95.16795,717.8,10.626,7.471,7.528,-0.2,-0.03,2.73,0,117.7,193.7,0.09,196.4,126,40,8495.5,0,0.1,,,,
5/27/20,12:03:30 PM,DL (deep),,47.17038,-95.16795,717.8,10.644,7.483,7.545,-0.2,-0.03,2.74,0,117.7,193.7,0.09,196.4,126,40,8496.2,0,0.1,,,,
5/27/20,12:03:32 PM,DL (deep),,47.17038,-95.16795,717.8,10.666,7.499,7.577,-0.2,-0.03,2.73,0,117.7,193.7,0.09,196.4,126,40,8494,0,0.1,,,,
5/27/20,12:03:34 PM,DL (deep),,47.17038,-95.16794,717.8,10.702,7.524,7.616,-0.2,-0.03,2.75,0,117.8,193.8,0.09,196.5,126,40,8491.1,0,0.1,,,,
5/27/20,12:03:36 PM,DL (deep),,47.17038,-95.16794,717.7,10.741,7.552,7.66,-0.2,-0.03,2.8,0,117.9,194,0.09,196.7,126,40,8483.9,0,0.1,,,,
5/27/20,12:03:38 PM,DL (deep),,47.17038,-95.16794,717.8,10.79,7.586,7.699,-0.2,-0.03,2.83,0,118,194.1,0.09,196.8,126,40,8477.5,0,0.1,,,,
5/27/20,12:03:40 PM,DL (deep),,47.17038,-95.16794,717.8,10.843,7.623,7.731,-0.2,-0.03,2.86,0,118,194.2,0.09,196.9,126,40,8471.7,0,0.1,,,,
5/27/20,12:03:42 PM,DL (deep),,47.17038,-95.16794,717.8,10.901,7.664,7.781,-0.3,-0.03,2.9,0,118.1,194.4,0.09,197.1,126,40,8463.8,0,0.1,,,,
5/27/20,12:03:44 PM,DL (deep),,47.17038,-95.16794,717.8,10.955,7.702,7.808,-0.3,-0.03,2.94,0,118.3,194.6,0.09,197.3,127,40,8453.8,0,0.1,,,,
5/27/20,12:03:46 PM,DL (deep),,47.17038,-95.16794,717.9,11.005,7.737,7.827,-0.3,-0.03,2.88,0,118.3,194.7,0.09,197.4,127,40,8450.2,0,0.1,,,,
5/27/20,12:03:48 PM,DL (deep),,47.17038,-95.16794,717.9,11.048,7.767,7.844,-0.3,-0.03,2.85,0,118.4,194.8,0.09,197.5,127,40,8446.7,0,0.1,,,,
5/27/20,12:03:50 PM,DL (deep),,47.17038,-95.16794,717.9,11.083,7.792,7.864,-0.3,-0.03,2.8,0,118.5,194.9,0.09,197.6,127,40,8441,0,0.1,,,,
5/27/20,12:03:52 PM,DL (deep),,47.17038,-95.16794,717.8,11.116,7.815,7.876,-0.3,-0.03,2.75,0,118.5,195,0.09,197.7,127,40,8436.7,0,0.1,,,,
5/27/20,12:03:54 PM,DL (deep),,47.17038,-95.16794,717.8,11.14,7.832,7.906,-0.3,-0.03,2.76,0,118.6,195.1,0.09,197.9,127,40,8431,0,0.1,,,,
5/27/20,12:03:56 PM,DL (deep),,47.17038,-95.16794,717.9,11.169,7.853,7.922,-0.3,-0.03,2.79,0,118.8,195.4,0.09,198.1,127,40,8421.1,0,0.1,,,,
5/27/20,12:03:58 PM,DL (deep),,47.17038,-95.16794,717.8,11.195,7.87,7.937,-0.3,-0.03,2.77,0,118.9,195.7,0.09,198.4,127,40,8407.6,0,0.1,,,,
5/27/20,12:04:00 PM,DL (deep),,47.17038,-95.16794,717.8,11.224,7.891,7.957,-0.3,-0.03,2.75,0,119.1,195.9,0.09,198.7,127,40,8396.3,0,0.1,,,,
5/27/20,12:04:02 PM,DL (deep),,47.17038,-95.16795,717.8,11.249,7.909,7.967,-0.3,-0.03,2.77,0,119.2,196.2,0.09,198.9,128,40,8386.4,0,0.1,,,,
5/27/20,12:04:04 PM,DL (deep),,47.17038,-95.16795,717.9,11.27,7.923,7.971,-0.3,-0.03,2.71,0,119.3,196.3,0.09,199.1,128,40,8378.7,0,0.1,,,,
5/27/20,12:04:06 PM,DL (deep),,47.17038,-95.16795,717.9,11.284,7.933,7.976,-0.3,-0.03,2.68,0,119.4,196.4,0.09,199.1,128,40,8375.2,0,0.1,,,,
5/27/20,12:04:08 PM,DL (deep),,47.17038,-95.16795,717.9,11.298,7.943,7.981,-0.3,-0.03,2.66,0,119.4,196.5,0.09,199.2,128,40,8373.1,0,0.1,,,,
5/27/20,12:04:10 PM,DL (deep),,47.17038,-95.16795,717.8,11.305,7.948,7.986,-0.3,-0.03,2.66,0,119.5,196.5,0.09,199.2,128,40,8371,0,0.1,,,,
5/27/20,12:04:12 PM,DL (deep),,47.17038,-95.16795,718,11.308,7.95,7.983,-0.3,-0.03,2.64,0,119.5,196.6,0.09,199.3,128,40,8368.2,0,0.1,,,,
5/27/20,12:04:14 PM,DL (deep),,47.17038,-95.16795,717.7,11.317,7.957,7.988,-0.3,-0.03,2.71,0,119.6,196.7,0.09,199.4,128,40,8362.6,0,0.1,,,,
5/27/20,12:04:16 PM,DL (deep),,47.17038,-95.16795,717.9,11.32,7.959,7.998,-0.3,-0.03,2.8,0,119.7,196.9,0.09,199.6,128,40,8354.2,0,0.1,,,,
5/27/20,12:04:18 PM,DL (deep),,47.17038,-95.16795,717.9,11.327,7.963,8.004,-0.3,-0.03,2.82,0,119.8,197.1,0.09,199.8,128,40,8345.9,0,0.1,,,,
5/27/20,12:04:20 PM,DL (deep),,47.17038,-95.16795,717.9,11.333,7.967,8.006,-0.3,-0.03,2.85,0,120,197.3,0.09,200.1,128,40,8336.1,0,0.1,,,,
5/27/20,12:04:22 PM,DL (deep),,47.17037,-95.16795,717.9,11.34,7.972,8.007,-0.3,-0.03,2.86,0,120.1,197.5,0.09,200.3,128,40,8327.8,0,0.1,,,,
5/27/20,12:04:24 PM,DL (deep),,47.17037,-95.16795,717.9,11.346,7.977,8.011,-0.3,-0.03,2.77,0,120.2,197.7,0.09,200.5,129,40,8320.2,0,0.1,,,,
5/27/20,12:04:26 PM,DL (deep),,47.17037,-95.16795,717.9,11.35,7.98,8.011,-0.3,-0.03,2.68,0,120.3,197.9,0.09,200.6,129,40,8313.2,0,0.1,,,,
5/27/20,12:04:28 PM,DL (deep),,47.17036,-95.16795,717.8,11.354,7.983,8.014,-0.3,-0.03,2.62,0,120.4,198.1,0.09,200.8,129,40,8305,0,0.1,,,,
5/27/20,12:04:30 PM,DL (deep),,47.17036,-95.16794,717.9,11.357,7.985,8.025,-0.3,-0.03,2.55,0,120.5,198.3,0.09,201,129,40,8296.7,0,0.1,,,,
5/27/20,12:04:32 PM,DL (deep),,47.17036,-95.16794,717.8,11.368,7.992,8.045,-0.3,-0.04,2.55,0,120.7,198.6,0.09,201.3,129,40,8283.6,0,0.1,,,,
5/27/20,12:04:34 PM,DL (deep),,47.17036,-95.16794,717.8,11.383,8.003,8.065,-0.3,-0.04,2.61,0,120.9,198.9,0.09,201.7,129,40,8269.2,0,0.1,,,,
5/27/20,12:04:36 PM,DL (deep),,47.17036,-95.16795,717.8,11.404,8.017,8.09,-0.3,-0.04,2.56,0,121.1,199.2,0.09,202,129,40,8257,0,0.1,,,,
5/27/20,12:04:38 PM,DL (deep),,47.17036,-95.16795,717.8,11.429,8.035,8.089,-0.3,-0.04,2.59,0,121.3,199.5,0.09,202.2,130,40,8246.1,0,0.1,,,,
5/27/20,12:04:40 PM,DL (deep),,47.17036,-95.16795,717.9,11.445,8.046,8.082,-0.3,-0.04,2.55,0,121.4,199.6,0.09,202.4,130,40.1,8239.3,0,0.1,,,,
5/27/20,12:04:42 PM,DL (deep),,47.17036,-95.16795,717.8,11.457,8.055,8.079,-0.3,-0.04,2.48,0,121.4,199.7,0.09,202.5,130,40.1,8235.2,0,0.1,,,,
5/27/20,12:04:44 PM,DL (deep),,47.17036,-95.16795,717.9,11.458,8.055,8.071,-0.3,-0.04,2.38,0,121.5,199.8,0.09,202.6,130,40.1,8230.5,0,0.1,,,,
5/27/20,12:04:46 PM,DL (deep),,47.17035,-95.16795,717.8,11.452,8.051,8.057,-0.3,-0.04,2.35,0,121.6,200,0.09,202.8,130,40.1,8223.7,0,0.1,,,,
5/27/20,12:04:48 PM,DL (deep),,47.17035,-95.16795,717.8,11.44,8.043,8.047,-0.3,-0.04,2.31,0,121.7,200.2,0.09,202.9,130,40.1,8216.3,0,0.1,,,,
5/27/20,12:04:50 PM,DL (deep),,47.17035,-95.16796,717.8,11.426,8.033,8.03,-0.3,-0.04,2.31,0,121.8,200.3,0.09,203.1,130,40.1,8210.9,0,0.1,,,,
5/27/20,12:04:52 PM,DL (deep),,47.17035,-95.16795,717.8,11.408,8.02,8.01,-0.3,-0.04,2.31,0,121.8,200.3,0.09,203.1,130,40.1,8209.5,0,0.1,,,,
5/27/20,12:04:54 PM,DL (deep),,47.17034,-95.16795,717.8,11.386,8.005,8.003,-0.3,-0.04,2.34,0,121.8,200.3,0.09,203.1,130,40.1,8210.2,0,0.1,,,,
5/27/20,12:04:56 PM,DL (deep),,47.17034,-95.16795,717.8,11.375,7.997,8.029,-0.3,-0.04,2.36,0,121.7,200.2,0.09,203,130,40.1,8214.9,0,0.1,,,,
5/27/20,12:04:58 PM,DL (deep),,47.17035,-95.16796,717.9,11.376,7.998,8.068,-0.3,-0.04,2.38,0,121.7,200.1,0.09,202.9,130,40,8219.6,0,0.1,,,,
5/27/20,12:05:00 PM,DL (deep),,47.17035,-95.16796,717.7,11.395,8.011,8.096,-0.3,-0.04,2.43,0,121.6,200.1,0.09,202.9,130,40,8220.3,0,0.1,,,,
5/27/20,12:05:02 PM,DL (deep),,47.17035,-95.16796,717.8,11.422,8.03,8.1,-0.3,-0.04,2.43,0,121.7,200.2,0.09,203,130,40,8216.3,0,0.1,,,,
5/27/20,12:05:04 PM,DL (deep),,47.17035,-95.16797,717.9,11.449,8.049,8.098,-0.3,-0.04,2.43,0,121.8,200.3,0.09,203.1,130,40,8210.9,0,0.1,,,,
5/27/20,12:05:06 PM,DL (deep),,47.17036,-95.16797,717.8,11.47,8.064,8.089,-0.3,-0.04,2.44,0,122,200.6,0.1,203.4,130,40,8200.1,0.1,0.1,,,,
5/27/20,12:05:08 PM,DL (deep),,47.17036,-95.16796,717.8,11.475,8.067,8.083,-0.3,-0.04,2.44,0,122.1,200.9,0.1,203.6,131,40,8188.7,0.1,0.1,,,,
5/27/20,12:05:10 PM,DL (deep),,47.17036,-95.16796,717.9,11.469,8.063,8.076,-0.3,-0.04,2.41,0,122.2,201,0.1,203.8,131,40.1,8182.6,0.1,0.1,,,,
5/27/20,12:05:12 PM,DL (deep),,47.17036,-95.16796,717.8,11.463,8.059,8.076,-0.3,-0.04,2.41,0,122.2,201,0.1,203.8,131,40.1,8181.3,0.1,0.1,,,,
5/27/20,12:05:14 PM,DL (deep),,47.17036,-95.16795,717.8,11.452,8.051,8.057,-0.3,-0.04,2.45,0,122.2,201,0.1,203.8,131,40.1,8182,0.1,0.1,,,,
5/27/20,12:05:16 PM,DL (deep),,47.17037,-95.16795,717.8,11.438,8.042,8.034,-0.3,-0.04,2.41,0,122.1,200.9,0.1,203.7,131,40.1,8188,0.1,0.1,,,,
5/27/20,12:05:18 PM,DL (deep),,47.17037,-95.16795,718,11.417,8.027,8.016,-0.3,-0.04,2.38,0,122,200.7,0.1,203.5,130,40.1,8195.4,0.1,0.1,,,,
5/27/20,12:05:20 PM,DL (deep),,47.17037,-95.16795,717.9,11.396,8.012,8.002,-0.3,-0.04,2.39,0,121.9,200.5,0.09,203.3,130,40,8202.1,0,0.1,,,,
5/27/20,12:05:22 PM,DL (deep),,47.17037,-95.16795,717.9,11.373,7.996,7.994,-0.3,-0.04,2.41,0,121.8,200.3,0.09,203.1,130,40,8210.2,0,0.1,,,,
5/27/20,12:05:24 PM,DL (deep),,47.17038,-95.16795,717.8,11.349,7.979,7.976,-0.3,-0.04,2.39,0,121.7,200.2,0.09,202.9,130,40,8217.6,0,0.1,,,,
5/27/20,12:05:26 PM,DL (deep),,47.17038,-95.16795,717.8,11.334,7.968,7.98,-0.3,-0.04,2.45,0,121.6,200,0.09,202.7,130,40,8225.7,0,0.1,,,,
5/27/20,12:05:28 PM,DL (deep),,47.17038,-95.16795,717.9,11.323,7.961,7.988,-0.3,-0.04,2.45,0,121.5,199.8,0.09,202.6,130,40,8232.5,0,0.1,,,,
5/27/20,12:05:30 PM,DL (deep),,47.17038,-95.16795,717.9,11.322,7.96,8.004,-0.3,-0.05,2.45,0,121.4,199.7,0.09,202.5,130,40,8237.2,0,0.1,,,,
5/27/20,12:05:32 PM,DL (deep),,47.17039,-95.16795,718,11.327,7.964,8.021,-0.3,-0.05,2.43,0,121.4,199.6,0.09,202.4,130,40,8239.9,0,0.1,,,,
5/27/20,12:05:34 PM,DL (deep),,47.17039,-95.16795,717.9,11.345,7.976,8.041,-0.4,-0.05,2.41,0,121.3,199.6,0.09,202.3,130,40,8242,0,0.1,,,,
5/27/20,12:05:36 PM,DL (deep),,47.17039,-95.16795,717.9,11.367,7.992,8.054,-0.4,-0.05,2.39,0,121.3,199.5,0.09,202.3,130,40,8244.7,0,0.1,,,,
5/27/20,12:05:38 PM,DL (deep),,47.17039,-95.16795,717.9,11.394,8.01,8.093,-0.4,-0.05,2.41,0,121.3,199.5,0.09,202.2,130,40,8246.1,0,0.1,,,,
5/27/20,12:05:40 PM,DL (deep),,47.17039,-95.16795,717.8,11.423,8.031,8.134,-0.4,-0.05,2.4,0,121.3,199.5,0.09,202.3,130,40,8244.7,0,0.1,,,,
5/27/20,12:05:42 PM,DL (deep),,47.17039,-95.16795,717.9,11.472,8.065,8.183,-0.4,-0.05,2.41,0,121.2,199.4,0.09,202.2,130,40,8248.1,0,0.1,,,,
5/27/20,12:05:44 PM,DL (deep),,47.17039,-95.16795,717.9,11.521,8.1,8.228,-0.4,-0.05,2.42,0,121.2,199.4,0.09,202.1,130,40,8250.8,0,0.1,,,,
5/27/20,12:05:46 PM,DL (deep),,47.17039,-95.16795,717.9,11.589,8.148,8.28,-0.4,-0.05,2.42,0,121.2,199.4,0.09,202.2,130,40,8248.8,0,0.1,,,,
5/27/20,12:05:48 PM,DL (deep),,47.17038,-95.16795,717.9,11.648,8.189,8.289,-0.4,-0.05,2.46,0,121.3,199.5,0.09,202.3,130,40,8244.7,0,0.1,,,,
5/27/20,12:05:50 PM,DL (deep),,47.17038,-95.16795,717.8,11.702,8.227,8.311,-0.4,-0.05,2.45,0,121.5,199.8,0.09,202.5,130,40.1,8233.2,0,0.1,,,,
5/27/20,12:05:52 PM,DL (deep),,47.17038,-95.16795,717.8,11.745,8.257,8.339,-0.4,-0.05,2.46,0,121.8,200.4,0.09,203.1,130,40.1,8208.8,0,0.1,,,,
5/27/20,12:05:54 PM,DL (deep),,47.17038,-95.16795,717.9,11.786,8.287,8.366,-0.4,-0.05,2.48,0,122.2,201,0.1,203.8,131,40.1,8182,0.1,0.1,,,,
5/27/20,12:05:56 PM,DL (deep),,47.17038,-95.16795,717.8,11.813,8.305,8.373,-0.4,-0.05,2.51,0,122.6,201.7,0.1,204.5,131,40.1,8155.3,0.1,0.1,,,,
5/27/20,12:05:58 PM,DL (deep),,47.17038,-95.16795,717.8,11.841,8.325,8.381,-0.4,-0.05,2.49,0,123,202.3,0.1,205.1,131,40.1,8130.7,0.1,0.1,,,,
5/27/20,12:06:00 PM,DL (deep),,47.17038,-95.16795,717.8,11.866,8.343,8.391,-0.4,-0.05,2.46,0,123.2,202.6,0.1,205.4,132,40.1,8118.2,0.1,0.1,,,,
5/27/20,12:06:02 PM,DL (deep),,47.17038,-95.16795,717.8,11.883,8.355,8.403,-0.4,-0.05,2.47,0,123.3,202.7,0.1,205.6,132,40.1,8110.3,0.1,0.1,,,,
5/27/20,12:06:04 PM,DL (deep),,47.17038,-95.16795,717.7,11.896,8.364,8.415,-0.4,-0.05,2.44,0,123.4,202.9,0.1,205.7,132,40.1,8104.4,0.1,0.1,,,,
5/27/20,12:06:06 PM,DL (deep),,47.17038,-95.16795,717.7,11.912,8.375,8.427,-0.4,-0.05,2.4,0,123.4,203,0.1,205.8,132,40.1,8101.8,0.1,0.1,,,,
5/27/20,12:06:08 PM,DL (deep),,47.17038,-95.16795,717.9,11.926,8.385,8.438,-0.4,-0.05,2.39,0,123.4,202.9,0.1,205.7,132,40.1,8103.1,0.1,0.1,,,,
5/27/20,12:06:10 PM,DL (deep),,47.17038,-95.16795,717.9,11.944,8.397,8.448,-0.4,-0.05,2.41,0,123.4,202.9,0.1,205.7,132,40.1,8103.7,0.1,0.1,,,,
5/27/20,12:06:12 PM,DL (deep),,47.17038,-95.16795,717.9,11.96,8.408,8.46,-0.4,-0.05,2.41,0,123.5,203,0.1,205.8,132,40.1,8099.1,0.1,0.1,,,,
5/27/20,12:06:14 PM,DL (deep),,47.17038,-95.16795,717.8,11.976,8.42,8.472,-0.4,-0.05,2.4,0,123.6,203.2,0.1,206,132,40.1,8091.9,0.1,0.1,,,,
5/27/20,12:06:16 PM,DL (deep),,47.17037,-95.16795,717.9,11.99,8.43,8.483,-0.4,-0.05,2.43,0,123.8,203.5,0.1,206.3,132,40.1,8078.8,0.1,0.1,,,,
5/27/20,12:06:18 PM,DL (deep),,47.17037,-95.16795,717.9,12.008,8.443,8.495,-0.4,-0.05,2.43,0,124,203.9,0.1,206.8,133,40.1,8062.6,0.1,0.1,,,,
5/27/20,12:06:20 PM,DL (deep),,47.17037,-95.16795,717.9,12.024,8.454,8.506,-0.4,-0.05,2.44,0,124.3,204.3,0.1,207.1,133,40.1,8047.6,0.1,0.1,,,,
5/27/20,12:06:22 PM,DL (deep),,47.17036,-95.16795,717.9,12.04,8.465,8.519,-0.4,-0.05,2.43,0,124.4,204.6,0.1,207.4,133,40.1,8036,0.1,0.1,,,,
5/27/20,12:06:24 PM,DL (deep),,47.17036,-95.16795,717.8,12.058,8.477,8.534,-0.4,-0.05,2.43,0,124.6,204.8,0.1,207.7,133,40.1,8025.7,0.1,0.1,,,,
5/27/20,12:06:26 PM,DL (deep),,47.17036,-95.16795,717.9,12.076,8.49,8.545,-0.4,-0.05,2.41,0,124.7,205.1,0.1,207.9,133,40.1,8017.3,0.1,0.1,,,,
5/27/20,12:06:28 PM,DL (deep),,47.17036,-95.16795,717.9,12.094,8.503,8.553,-0.4,-0.05,2.38,0,124.9,205.3,0.1,208.1,133,40.1,8009,0.1,0.1,,,,
5/27/20,12:06:30 PM,DL (deep),,47.17036,-95.16795,717.9,12.108,8.513,8.556,-0.4,-0.05,2.33,0,125.1,205.6,0.1,208.5,134,40.1,7994.9,0.1,0.1,,,,
5/27/20,12:06:32 PM,DL (deep),,47.17036,-95.16796,718,12.12,8.521,8.558,-0.4,-0.05,2.31,0,125.3,206,0.1,208.9,134,40.1,7980.8,0.1,0.1,,,,
5/27/20,12:06:34 PM,DL (deep),,47.17035,-95.16796,717.9,12.126,8.525,8.55,-0.4,-0.05,2.31,0,125.5,206.3,0.1,209.2,134,40.1,7968.1,0.1,0.1,,,,
5/27/20,12:06:36 PM,DL (deep),,47.17035,-95.16796,717.9,12.125,8.524,8.541,-0.4,-0.05,2.32,0,125.7,206.6,0.1,209.5,134,40.1,7958,0.1,0.1,,,,
5/27/20,12:06:38 PM,DL (deep),,47.17035,-95.16796,717.9,12.123,8.523,8.544,-0.4,-0.05,2.33,0,125.8,206.8,0.1,209.7,134,40.1,7949.8,0.1,0.1,,,,
5/27/20,12:06:40 PM,DL (deep),,47.17036,-95.16796,717.9,12.123,8.523,8.558,-0.4,-0.05,2.34,0,125.9,206.9,0.1,209.8,134,40.1,7944.1,0.1,0.1,,,,
5/27/20,12:06:42 PM,DL (deep),,47.17036,-95.16796,717.8,12.125,8.525,8.569,-0.4,-0.05,2.31,0,125.9,207,0.1,209.9,135,40.1,7940.9,0.1,0.1,,,,
5/27/20,12:06:44 PM,DL (deep),,47.17036,-95.16796,717.9,12.132,8.529,8.573,-0.4,-0.05,2.33,0,126,207.1,0.1,209.9,135,40.1,7939,0.1,0.1,,,,
5/27/20,12:06:46 PM,DL (deep),,47.17036,-95.16796,717.9,12.142,8.536,8.574,-0.4,-0.05,2.32,0,126,207.1,0.1,210,135,40.1,7937.1,0.1,0.1,,,,
5/27/20,12:06:48 PM,DL (deep),,47.17036,-95.16796,717.8,12.153,8.544,8.575,-0.4,-0.05,2.36,0,126,207.2,0.1,210.1,135,40.1,7934,0.1,0.1,,,,
5/27/20,12:06:50 PM,DL (deep),,47.17036,-95.16796,717.8,12.156,8.547,8.574,-0.4,-0.05,2.43,0,126.1,207.3,0.1,210.1,135,40.1,7931.5,0.1,0.1,,,,
5/27/20,12:06:52 PM,DL (deep),,47.17036,-95.16796,717.8,12.156,8.546,8.57,-0.4,-0.05,2.5,0,126.1,207.3,0.1,210.2,135,40.1,7929.6,0.1,0.1,,,,
5/27/20,12:06:54 PM,DL (deep),,47.17037,-95.16795,717.8,12.156,8.546,8.565,-0.4,-0.05,2.51,0,126.1,207.4,0.1,210.3,135,40.1,7927.1,0.1,0.1,,,,
5/27/20,12:06:56 PM,DL (deep),,47.17037,-95.16795,717.8,12.151,8.543,8.555,-0.4,-0.05,2.49,0,126.2,207.4,0.1,210.3,135,40.1,7925.8,0.1,0.1,,,,
5/27/20,12:06:58 PM,DL (deep),,47.17037,-95.16795,717.9,12.141,8.536,8.544,-0.4,-0.05,2.41,0,126.2,207.4,0.1,210.3,135,40.1,7926.4,0.1,0.1,,,,
5/27/20,12:07:00 PM,DL (deep),,47.17037,-95.16795,717.9,12.132,8.529,8.537,-0.4,-0.05,2.39,0,126.1,207.4,0.1,210.2,135,40.1,7928.3,0.1,0.1,,,,
5/27/20,12:07:02 PM,DL (deep),,47.17037,-95.16795,717.9,12.123,8.523,8.542,-0.4,-0.05,2.38,0,126.1,207.3,0.1,210.2,135,40.1,7929.6,0.1,0.1,,,,
5/27/20,12:07:04 PM,DL (deep),,47.17037,-95.16794,717.8,12.116,8.518,8.551,-0.4,-0.05,2.37,0,126.1,207.3,0.1,210.2,135,40.1,7929.6,0.1,0.1,,,,
5/27/20,12:07:06 PM,DL (deep),,47.17038,-95.16794,717.8,12.118,8.519,8.559,-0.4,-0.05,2.43,0,126.1,207.3,0.1,210.2,135,40.1,7928.3,0.1,0.1,,,,
5/27/20,12:07:08 PM,DL (deep),,47.17038,-95.16794,717.8,12.122,8.522,8.568,-0.4,-0.06,2.45,0,126.1,207.3,0.1,210.2,135,40.1,7929,0.1,0.1,,,,
