Lake,Date,Collector,Depth,Device,Measurement,Value,Units,Comment,Flag,QC
Budd,10/6/21,Elizabeth Swanner,6.261,YSI ProDSS,Phycocyanin,1.03,microgramsPerLiter,,,0.01
Budd,10/6/21,Elizabeth Swanner,6.176,YSI ProDSS,Phycocyanin,0.85,microgramsPerLiter,,,0.01
Budd,10/6/21,Elizabeth Swanner,6.081,YSI ProDSS,Phycocyanin,0.95,microgramsPerLiter,,,0.01
Budd,10/6/21,Elizabeth Swanner,5.957,YSI ProDSS,Phycocyanin,1.26,microgramsPerLiter,,,0.01
Budd,10/6/21,Elizabeth Swanner,6.292,YSI ProDSS,Phycocyanin,0.98,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,0.203,YSI ProDSS,Chlorophyll,0.85,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,0.495,YSI ProDSS,Chlorophyll,1.15,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,0.496,YSI ProDSS,Chlorophyll,1.07,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.034,YSI ProDSS,Chlorophyll,0.96,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.025,YSI ProDSS,Chlorophyll,0.89,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.505,YSI ProDSS,Chlorophyll,1,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.503,YSI ProDSS,Chlorophyll,1.19,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,2.081,YSI ProDSS,Chlorophyll,1,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.996,YSI ProDSS,Chlorophyll,1.1,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.994,YSI ProDSS,Chlorophyll,1.07,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,2.512,YSI ProDSS,Chlorophyll,1.19,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,2.514,YSI ProDSS,Chlorophyll,1.16,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,3.016,YSI ProDSS,Chlorophyll,1.28,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,3.015,YSI ProDSS,Chlorophyll,1.24,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,3.498,YSI ProDSS,Chlorophyll,1.57,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,3.495,YSI ProDSS,Chlorophyll,1.62,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,4.003,YSI ProDSS,Chlorophyll,2.42,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,4.001,YSI ProDSS,Chlorophyll,2.5,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,4.499,YSI ProDSS,Chlorophyll,2.93,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,4.497,YSI ProDSS,Chlorophyll,2.49,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,5.024,YSI ProDSS,Chlorophyll,2.94,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,5.507,YSI ProDSS,Chlorophyll,4.5,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.022,YSI ProDSS,Chlorophyll,6.95,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.012,YSI ProDSS,Chlorophyll,6.92,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,5.957,YSI ProDSS,Chlorophyll,7.26,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.492,YSI ProDSS,Chlorophyll,6.19,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.504,YSI ProDSS,Chlorophyll,5.88,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.489,YSI ProDSS,Chlorophyll,6.33,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.984,YSI ProDSS,Chlorophyll,3.3,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.986,YSI ProDSS,Chlorophyll,3.27,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.984,YSI ProDSS,Chlorophyll,3.16,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,7.499,YSI ProDSS,Chlorophyll,2.16,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,7.492,YSI ProDSS,Chlorophyll,2.11,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,8.025,YSI ProDSS,Chlorophyll,1.83,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,7.993,YSI ProDSS,Chlorophyll,1.75,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,8.497,YSI ProDSS,Chlorophyll,1.92,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,8.976,YSI ProDSS,Chlorophyll,1.44,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,8.965,YSI ProDSS,Chlorophyll,1.34,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,9.517,YSI ProDSS,Chlorophyll,1.32,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,9.999,YSI ProDSS,Chlorophyll,1.49,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,10.003,YSI ProDSS,Chlorophyll,1.4,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,10.506,YSI ProDSS,Chlorophyll,1.38,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,10.5,YSI ProDSS,Chlorophyll,1.41,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,10.992,YSI ProDSS,Chlorophyll,1.72,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,11.004,YSI ProDSS,Chlorophyll,1.77,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,11.496,YSI ProDSS,Chlorophyll,2.03,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,11.498,YSI ProDSS,Chlorophyll,2.01,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,11.997,YSI ProDSS,Chlorophyll,2.19,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,12.499,YSI ProDSS,Chlorophyll,2.29,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,12.489,YSI ProDSS,Chlorophyll,2.19,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,13.017,YSI ProDSS,Chlorophyll,2.32,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,13.014,YSI ProDSS,Chlorophyll,2.23,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,13.507,YSI ProDSS,Chlorophyll,2.34,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,13.849,YSI ProDSS,Chlorophyll,2.4,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,14.011,YSI ProDSS,Chlorophyll,2.4,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,14.511,YSI ProDSS,Chlorophyll,2.41,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,14.973,YSI ProDSS,Chlorophyll,2.46,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,14.984,YSI ProDSS,Chlorophyll,2.57,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,15.499,YSI ProDSS,Chlorophyll,2.49,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,0.203,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,0.495,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,0.496,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,1.034,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,1.025,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,1.505,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,1.503,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,2.081,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,1.996,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,1.994,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,2.512,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,2.514,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,3.016,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,3.015,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,3.498,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,3.495,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,4.003,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,4.001,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,4.499,YSI ProDSS,Phycocyanin,0.5,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,4.497,YSI ProDSS,Phycocyanin,0.39,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,5.024,YSI ProDSS,Phycocyanin,0.92,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,5.507,YSI ProDSS,Phycocyanin,2.11,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.022,YSI ProDSS,Phycocyanin,5.34,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.012,YSI ProDSS,Phycocyanin,5.41,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,5.957,YSI ProDSS,Phycocyanin,5.41,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.492,YSI ProDSS,Phycocyanin,4.02,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.504,YSI ProDSS,Phycocyanin,3.9,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.489,YSI ProDSS,Phycocyanin,4.4,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.984,YSI ProDSS,Phycocyanin,1.3,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.986,YSI ProDSS,Phycocyanin,1.27,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,6.984,YSI ProDSS,Phycocyanin,1.23,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,7.499,YSI ProDSS,Phycocyanin,0.35,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,7.492,YSI ProDSS,Phycocyanin,0.33,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,8.025,YSI ProDSS,Phycocyanin,0.08,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,7.993,YSI ProDSS,Phycocyanin,0.08,microgramsPerLiter,,,0.01
Deming,10/7/21,Elizabeth Swanner,8.497,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,8.976,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,8.965,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,9.517,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,9.999,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,10.003,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,10.506,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,10.5,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,10.992,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,11.004,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,11.496,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,11.498,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,11.997,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,12.499,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,12.489,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,13.017,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,13.014,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,13.507,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,13.849,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,14.011,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,14.511,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,14.973,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,14.984,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Deming,10/7/21,Elizabeth Swanner,15.499,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,0,YSI ProDSS,Chlorophyll,0.19,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,0.5,YSI ProDSS,Chlorophyll,0.21,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,1,YSI ProDSS,Chlorophyll,0.56,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,1.5,YSI ProDSS,Chlorophyll,0.14,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,2,YSI ProDSS,Chlorophyll,0.09,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,2.5,YSI ProDSS,Chlorophyll,0.57,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,3,YSI ProDSS,Chlorophyll,1.43,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,3.5,YSI ProDSS,Chlorophyll,4.15,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,4,YSI ProDSS,Chlorophyll,8.34,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,4.5,YSI ProDSS,Chlorophyll,8.2,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,5,YSI ProDSS,Chlorophyll,11.27,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,5.5,YSI ProDSS,Chlorophyll,8.45,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,6,YSI ProDSS,Chlorophyll,4.48,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,6.5,YSI ProDSS,Chlorophyll,2.23,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,7,YSI ProDSS,Chlorophyll,2.89,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,7.5,YSI ProDSS,Chlorophyll,1.67,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,8,YSI ProDSS,Chlorophyll,1.41,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,8.5,YSI ProDSS,Chlorophyll,1.43,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,9,YSI ProDSS,Chlorophyll,1.35,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,9.5,YSI ProDSS,Chlorophyll,1.3,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,10,YSI ProDSS,Chlorophyll,1.33,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,0,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,0.5,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,1,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,1.5,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,2,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,2.5,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,3,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,3.5,YSI ProDSS,Phycocyanin,0.1,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,4,YSI ProDSS,Phycocyanin,0.84,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,4.5,YSI ProDSS,Phycocyanin,4.54,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,5,YSI ProDSS,Phycocyanin,30.05,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,5.5,YSI ProDSS,Phycocyanin,7.46,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,6,YSI ProDSS,Phycocyanin,3.07,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,6.5,YSI ProDSS,Phycocyanin,1.34,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,7,YSI ProDSS,Phycocyanin,0.49,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,7.5,YSI ProDSS,Phycocyanin,0.11,microgramsPerLiter,,,0.01
Arco,5/16/22,Elizabeth Swanner,8,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,8.5,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,9,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,9.5,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,10,YSI ProDSS,Phycocyanin,0.01,microgramsPerLiter,,BDL,0.01
Arco,5/16/22,Elizabeth Swanner,1.5,Secchi Disk,Secchi Disk Depth,1.5,meters,,,0.01
Josephine,5/16/22,Elizabeth Swanner,2.3,Secchi Disk,Secchi Disk Depth,2.3,meters,,,0.01
Deming,5/17/22,Elizabeth Swanner,1.55,Secchi Disk,Secchi Disk Depth,1.55,meters,,,0.01
Budd,5/21/22,Elizabeth Swanner,,Secchi Disk,Secchi Disk Depth,-99999,meters,,,0.01
Deming,10/7/21,Elizabeth Swanner,1.6,Secchi Disk,Secchi Disk Depth,1.6,meters,,,0.01
Josephine,7/15/21,Elizabeth Swanner,4.3,Secchi Disk,Secchi Disk Depth,4.3,meters,,,0.01
Deming,7/14/21,Elizabeth Swanner,2.2,Secchi Disk,Secchi Disk Depth,2.2,meters,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.11,BBE Fluoroprobe,Chlorophyta Chlorophyll,1.76,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.13,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.16,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.29,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.32,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.43,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.24,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.6,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.33,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.76,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.76,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,0.96,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.85,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.15,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.3,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.29,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.89,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.37,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.45,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.45,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.39,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.58,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.99,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.79,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.42,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,1.98,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.9,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,2.19,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.12,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,2.28,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.96,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,2.44,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.14,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,2.6,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.19,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,2.75,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.97,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,2.9,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.97,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.05,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.07,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.21,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.99,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.32,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.86,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.43,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.84,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.52,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.79,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.63,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.66,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,3.81,BBE Fluoroprobe,Chlorophyta Chlorophyll,4,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,4,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.54,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,4.22,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.36,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,4.49,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.31,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,4.71,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.72,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,4.92,BBE Fluoroprobe,Chlorophyta Chlorophyll,4.17,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.1,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.42,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.16,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.52,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.26,BBE Fluoroprobe,Chlorophyta Chlorophyll,3.58,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.33,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.95,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.39,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.58,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.41,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.89,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.58,BBE Fluoroprobe,Chlorophyta Chlorophyll,2.16,microgramsPerLiter,,,0.01
Arco,10/5/21,Elizabeth Swanner,5.83,BBE Fluoroprobe,Chlorophyta Chlorophyll,0.01,microgramsPerLiter,,BDL,0.01
Arco,10/5/21,Elizabeth Swanner,6,BBE Fluoroprobe,Chlorophyta Chlorophyll,0.01,microgramsPerLiter,,BDL,0.01
Arco,10/5/21,Elizabeth Swanner,6.18,BBE Fluoroprobe,Chlorophyta Chlorophyll,0.01,microgramsPerLiter,,BDL,0.01
Arco,10/5/21,Elizabeth Swanner,6.22,BBE Fluoroprobe,Chlorophyta Chlorophyll,0.01,microgramsPerLiter,,BDL,0.01
Arco,10/5/21,Elizabeth Swanner,6.23,BBE Fluoroprobe,Chlorophyta Chlorophyll,0.01,microgramsPerLiter,,BDL,0.01
